,id,seed,budget,train_loss,valid_loss,cost,time_s,status,start_time,end_time,config_batch_size,config_learning_rate,config_d_model,config_alpha_d_ff,config_d_core,config_e_layers,config_dropout,config_lradj
889,742,123,3,0.6637384295463562,0.2126556700714186,0.21265567007141867,3.5971336364746094,StatusType.SUCCESS,1724960641.809484,1724960645.4074557,64,6.6929602e-05,512,4,64,2,0.0076998667533,cosine
890,743,123,3,0.6676382422447205,0.2127129178714923,0.21271291787149235,3.5712082386016846,StatusType.SUCCESS,1724960645.430255,1724960649.0023155,64,6.1780803e-05,512,4,64,2,0.0073479416426,cosine
891,742,123,8,0.6637384295463562,0.2126556700714186,0.21265567007141867,5.350023508071899,StatusType.SUCCESS,1724960649.025213,1724960654.3760538,64,6.6929602e-05,512,4,64,2,0.0076998667533,cosine
892,744,123,8,0.6629557013511658,0.2126469905008319,0.21264699050083194,7.953747987747192,StatusType.SUCCESS,1724960654.7541938,1724960662.708636,64,6.79813223e-05,512,4,64,2,0.007697333587,cosine
893,745,123,8,0.4413414001464844,0.2165427841767802,0.21654278417678025,6.284112453460693,StatusType.SUCCESS,1724960662.7339122,1724960669.0188818,64,6.79957803e-05,512,1,64,2,0.0076977641936,cosine
894,746,123,3,0.4413435757160187,0.2165425889207388,0.2165425889207388,2.941256046295166,StatusType.SUCCESS,1724960669.065592,1724960672.0076737,64,6.79943235e-05,512,1,64,2,0.007697333587,cosine
895,747,123,3,0.4413435757160187,0.2165425889207388,0.2165425889207388,2.9136784076690674,StatusType.SUCCESS,1724960672.0319045,1724960674.946456,64,6.79943235e-05,512,1,64,2,0.0076973396582,cosine
896,748,123,3,0.4413175582885742,0.216540371900829,0.216540371900829,2.9565396308898926,StatusType.SUCCESS,1724960674.9693084,1724960677.9266932,64,6.80144906e-05,512,1,64,2,0.007697333587,cosine
897,748,123,8,0.4413175582885742,0.216540371900829,0.216540371900829,4.33426833152771,StatusType.SUCCESS,1724960677.9501023,1724960682.28518,64,6.80144906e-05,512,1,64,2,0.007697333587,cosine
898,749,123,8,0.4348408669233322,0.2217895171747173,0.22178951717471734,24.069490671157837,StatusType.SUCCESS,1724960682.3237598,1724960706.3940465,16,0.000279462212,32,1,256,4,0.0019685754176,cosine
899,750,123,8,0.4412881433963775,0.216548365777228,0.216548365777228,6.343175649642944,StatusType.SUCCESS,1724960706.4169343,1724960712.760942,64,6.80161417e-05,512,1,64,2,0.007697333587,cosine
900,751,123,3,0.4411887228488922,0.2165480902849879,0.2165480902849879,2.9996564388275146,StatusType.SUCCESS,1724960713.0909026,1724960716.0912807,64,6.80187405e-05,512,1,64,2,0.0077856375963,cosine
901,752,123,3,0.6629292368888855,0.2126485124471157,0.21264851244711577,3.584036111831665,StatusType.SUCCESS,1724960716.1146235,1724960719.69949,64,6.80110983e-05,512,4,64,2,0.0076950879982,cosine
902,753,123,3,0.602604353427887,0.2207518798819136,0.2207518798819136,10.036870241165161,StatusType.SUCCESS,1724960719.7228925,1724960729.7605696,16,0.0003151947969,64,3,512,4,0.0023540651385,type1
903,752,123,8,0.6629292368888855,0.2126485124471157,0.21264851244711577,5.340951442718506,StatusType.SUCCESS,1724960729.7835078,1724960735.1253068,64,6.80110983e-05,512,4,64,2,0.0076950879982,cosine
904,754,123,8,0.6628702282905579,0.2126524816349122,0.2126524816349122,7.941938161849976,StatusType.SUCCESS,1724960735.164363,1724960743.1071277,64,6.80161417e-05,512,4,64,2,0.0076232382381,cosine
905,755,123,8,0.6663528680801392,0.2126926976485141,0.21269269764851412,7.939577579498291,StatusType.SUCCESS,1724960743.131124,1724960751.0715475,64,6.30919735e-05,512,4,64,2,0.0076674430462,cosine
906,756,123,3,0.6663488745689392,0.2126927891956839,0.21269278919568396,3.606916666030884,StatusType.SUCCESS,1724960751.1201148,1724960754.727892,64,6.30510967e-05,512,4,64,2,0.0075589040069,cosine
907,757,123,3,0.6652880907058716,0.2126727275082196,0.2126727275082196,3.577021360397339,StatusType.SUCCESS,1724960754.751497,1724960758.3293757,64,6.43951848e-05,512,4,64,2,0.0077648862437,cosine
